# id_tile ra dec pos isky texp texp_ob tob_len irank ntile
     -349   345.8801  -17.0212   349.31  2  17.91 17.91  20.94  1  1 
     -350    25.6682  -29.7148   204.24  1  20.77 20.77  23.80  1  1 
     -351   179.0273   -0.9993   342.32  1  20.99 41.97  47.54  1  2 
   -42708   179.0273   -0.9993   342.32  1  20.98 41.97  47.54  2  2 
     -352    36.9918  -34.5088   156.26  1  20.08 20.08  23.11  1  1 
     -353   122.2822  -25.0370   171.43  4   7.02 11.66  17.22  1  2 
    -7845   122.2822  -25.0370   171.43  4   4.64 11.66  17.22  2  2 
     -354    66.0276   21.3186   358.38  4   9.99 39.29  49.93  1  4 
     -360    66.0276   21.3186   358.38  4   9.77 39.29  49.93  2  4 
   -37712    66.0276   21.3186   358.38  4   9.68 39.29  49.93  3  4 
   -37713    66.0276   21.3186   358.38  4   9.86 39.29  49.93  4  4 
     -355   328.9936  -24.0412    12.84  1  20.14 20.14  23.18  1  1 
     -356   226.7370  -78.9715   207.39  1  20.19 20.19  23.22  1  1 
     -358    53.1292  -28.1379   185.43  1  20.79 20.79  23.82  1  1 
     -359    75.3738   -8.3725   332.02  2  18.16 18.16  21.19  1  1 
     -361   302.8830  -62.4973   189.07  3  11.55 18.87  24.44  1  2 
     -363   302.8830  -62.4973   189.07  3   7.33 18.87  24.44  2  2 
     -362   230.4244  -30.4385   194.43  2  17.89 17.89  20.92  1  1 
     -364   306.3948   -5.8900    25.48  3  13.78 13.78  16.82  1  1 
     -366   147.7550  -49.8867   152.44  3   9.85  9.85  12.88  1  1 
     -367   152.3962   -0.0064    29.60  1  20.23 20.23  23.27  1  1 
     -368   256.8917  -41.3918   197.07  2  17.61 17.61  20.64  1  1 
     -369   228.3252   -9.1703   350.13  3   7.83 35.29  43.39  1  3 
    -2782   228.3252   -9.1703   350.13  3   7.00 35.29  43.39  2  3 
    -2780   228.3252   -9.1703   350.13  3  20.46 35.29  43.39  3  3 
     -374    36.6705  -69.0919   151.35  1  20.38 20.38  23.41  1  1 
     -375   288.3426  -27.3718   164.29  3  10.47 10.47  13.51  1  1 
     -376    50.2521  -49.6872   171.46  1  20.20 20.20  23.24  1  1 
     -378     4.1335  -61.1227   194.16  3  20.94 20.94  23.97  1  1 
     -380    45.2051  -76.9156   178.42  1  20.45 20.45  23.49  1  1 
     -381   207.0607  -47.2216   201.87  3  17.15 17.15  20.19  1  1 
     -382   217.2716  -28.8464   169.23  3   7.59 22.09  27.66  1  2 
     -385   217.2716  -28.8464   169.23  3  14.50 22.09  27.66  2  2 
     -383   214.1849  -68.0872   167.32  1  20.99 20.99  24.02  1  1 
     -384   344.0327  -33.8652   160.07  3   9.59 58.61  71.78  1  5 
   -34037   344.0327  -33.8652   160.07  3   8.75 58.61  71.78  2  5 
   -26626   344.0327  -33.8652   160.07  3  20.71 58.61  71.78  3  5 
   -31899   344.0327  -33.8652   160.07  3   7.28 58.61  71.78  4  5 
   -33381   344.0327  -33.8652   160.07  3  12.28 58.61  71.78  5  5 
     -386   155.4912  -20.7572     9.77  3  20.74 27.80  33.37  1  2 
     -387   155.4912  -20.7572     9.77  3   7.06 27.80  33.37  2  2 
     -389   211.8753  -38.9356   199.84  2  15.12 33.46  39.02  1  2 
   -19834   211.8753  -38.9356   199.84  2  18.34 33.46  39.02  2  2 
     -391    83.5505  -39.5495   176.90  1  20.40 20.40  23.44  1  1 
     -392   285.3323   -9.8846    29.95  1  20.67 20.67  23.71  1  1 
     -393    64.3111  -64.9963   167.02  1  20.23 20.23  23.26  1  1 
     -394   260.7582  -15.4550   337.18  2  18.73 39.30  44.86  1  2 
    -1272   260.7582  -15.4550   337.18  2  20.56 39.30  44.86  2  2 
     -396    56.0811  -35.1527   176.52  3  20.95 39.14  47.24  1  3 
     -397    56.0811  -35.1527   176.52  3  11.17 39.14  47.24  2  3 
     -398    56.0811  -35.1527   176.52  3   7.01 39.14  47.24  3  3 
     -399   324.1262  -23.8084   354.17  2  17.82 17.82  20.86  1  1 
     -400   214.8848   -1.4438    20.47  1  20.03 40.27  45.84  1  2 
   -43358   214.8848   -1.4438    20.47  1  20.24 40.27  45.84  2  2 
     -401     7.9836  -28.0539   201.75  1  21.00 21.00  24.03  1  1 
     -402    35.9359   -5.0018    29.77  1  20.84 20.84  23.87  1  1 
     -403   164.2422   12.2231   357.16  4   5.87  5.87   8.90  1  1 
     -404   334.4855  -28.1585   193.86  1  20.51 20.51  23.54  1  1 
     -405   174.1023    3.0109    19.51  3  13.93 34.42  39.99  1  2 
     -408   174.1023    3.0109    19.51  3  20.49 34.42  39.99  2  2 
     -409   261.0587  -16.0206   339.55  3  15.09 30.99  39.09  1  3 
     -412   261.0587  -16.0206   339.55  3   8.83 30.99  39.09  2  3 
     -410   261.0587  -16.0206   339.55  3   7.07 30.99  39.09  3  3 
     -413   143.0895  -76.9018   177.29  3   8.16  8.16  11.20  1  1 
     -414   175.8128   -4.9675    24.38  2  18.28 18.28  21.32  1  1 
     -415   165.3366  -26.2544   189.22  2  17.90 33.29  38.86  1  2 
    -8083   165.3366  -26.2544   189.22  2  15.39 33.29  38.86  2  2 
     -417   266.2118  -50.4792   192.19  4   8.40 26.43  39.60  1  5 
   -25959   266.2118  -50.4792   192.19  4   4.08 26.43  39.60  2  5 
   -17198   266.2118  -50.4792   192.19  4   5.42 26.43  39.60  3  5 
   -38547   266.2118  -50.4792   192.19  4   4.17 26.43  39.60  4  5 
   -15647   266.2118  -50.4792   192.19  4   4.37 26.43  39.60  5  5 
     -418   245.7750  -58.0822   185.89  3   7.96 35.61  46.24  1  4 
   -15415   245.7750  -58.0822   185.89  3   7.06 35.61  46.24  2  4 
   -15414   245.7750  -58.0822   185.89  3  12.10 35.61  46.24  3  4 
   -15413   245.7750  -58.0822   185.89  3   8.49 35.61  46.24  4  4 
     -419   234.6029  -36.9079   150.82  1  20.70 20.70  23.73  1  1 
     -420   109.7813  -28.2956   164.95  3  10.69 32.95  41.05  1  3 
   -15886   109.7813  -28.2956   164.95  3   7.15 32.95  41.05  2  3 
     -424   109.7813  -28.2956   164.95  3  15.11 32.95  41.05  3  3 
     -421   176.4774  -18.7222   349.36  1  20.21 20.21  23.24  1  1 
     -422    47.4498   -5.3864   354.53  3  14.23 14.23  17.27  1  1 
     -423   222.8529    2.9072   336.70  1  20.98 41.46  47.03  1  2 
   -25921   222.8529    2.9072   336.70  1  20.48 41.46  47.03  2  2 
     -425   280.7264  -46.9360   183.28  4   5.64 45.17  65.93  1  8 
     -430   280.7264  -46.9360   183.28  4   9.83 45.17  65.93  2  8 
   -38985   280.7264  -46.9360   183.28  4   4.05 45.17  65.93  3  8 
     -428   280.7264  -46.9360   183.28  4   4.88 45.17  65.93  4  8 
   -39297   280.7264  -46.9360   183.28  4   4.80 45.17  65.93  5  8 
     -427   280.7264  -46.9360   183.28  4   4.25 45.17  65.93  6  8 
     -431   280.7264  -46.9360   183.28  4   5.22 45.17  65.93  7  8 
   -31028   280.7264  -46.9360   183.28  4   6.51 45.17  65.93  8  8 
     -426   154.8286   -3.6001   343.68  1  20.78 20.78  23.81  1  1 
     -429   149.8078  -26.0304   167.44  1  20.52 20.52  23.56  1  1 
     -432   110.3848   -7.0621   342.88  3  13.08 13.08  16.11  1  1 
     -433   150.1660    2.2389    29.85  1  20.73 61.98  70.08  1  3 
   -43060   150.1660    2.2389    29.85  1  20.58 61.98  70.08  2  3 
    -4304   150.1660    2.2389    29.85  1  20.66 61.98  70.08  3  3 
     -434    58.3484  -31.1619   156.05  3   7.35 21.50  27.07  1  2 
   -39249    58.3484  -31.1619   156.05  3  14.16 21.50  27.07  2  2 
     -436   231.3260  -61.4397   197.55  3  10.35 10.35  13.38  1  1 
     -437   222.8461    2.9873    29.83  1  20.82 41.79  47.35  1  2 
   -26995   222.8461    2.9873    29.83  1  20.97 41.79  47.35  2  2 
     -438   257.7152  -27.0678   170.80  2  15.67 53.73  61.83  1  3 
       -1   257.7152  -27.0678   170.80  2  17.06 53.73  61.83  2  3 
   -22994   257.7152  -27.0678   170.80  2  21.00 53.73  61.83  3  3 
     -439   110.3645  -53.6252   150.36  1  20.12 20.12  23.15  1  1 
     -440   160.8713  -58.6399   167.60  1  20.44 20.44  23.48  1  1 
     -441   226.8425  -11.0757    23.30  1  20.08 20.08  23.12  1  1 
     -444    63.7060   -4.3393    13.64  1  20.20 20.20  23.23  1  1 
     -446   142.5141  -73.9528   201.59  3  12.81 12.81  15.84  1  1 
     -447   334.7320  -65.2349   204.35  1  20.31 20.31  23.34  1  1 
     -449   343.8122  -34.4913   192.57  1  20.09 20.09  23.13  1  1 
     -450    47.4631  -55.9895   159.11  1  20.34 20.34  23.37  1  1 
     -451   129.9900  -71.1981   175.75  3   7.71  7.71  10.75  1  1 
     -452   247.6333  -30.8615   164.49  3  20.53 32.51  38.08  1  2 
   -21787   247.6333  -30.8615   164.49  3  11.98 32.51  38.08  2  2 
     -453   258.2614  -52.2855   150.64  3   7.14 35.21  43.31  1  3 
    -4836   258.2614  -52.2855   150.64  3   8.82 35.21  43.31  2  3 
    -4837   258.2614  -52.2855   150.64  3  19.26 35.21  43.31  3  3 
     -454   137.4440  -31.4181   171.65  3   7.01 35.59  43.69  1  3 
   -19574   137.4440  -31.4181   171.65  3  10.28 35.59  43.69  2  3 
   -19575   137.4440  -31.4181   171.65  3  18.30 35.59  43.69  3  3 
     -455   213.6077    1.2692    14.61  1  20.98 20.98  24.02  1  1 
     -456   261.6973   -8.6021     9.65  2  15.06 51.06  59.16  1  3 
   -14756   261.6973   -8.6021     9.65  2  19.35 51.06  59.16  2  3 
   -36351   261.6973   -8.6021     9.65  2  16.64 51.06  59.16  3  3 
     -457    92.7391  -21.5255   352.36  3   7.26  7.26  10.29  1  1 
     -458    78.0567  -64.0545   160.93  1  21.00 21.00  24.03  1  1 
     -459   141.3106  -50.3344   194.22  4   5.08  5.08   8.11  1  1 
     -460   166.0850   -3.0027   353.02  1  20.43 20.43  23.47  1  1 
     -462    85.7399  -29.6852   182.63  1  20.55 20.55  23.58  1  1 
     -463   348.6280  -56.9887   177.94  2  15.16 35.68  41.25  1  2 
     -465   348.6280  -56.9887   177.94  2  20.53 35.68  41.25  2  2 
     -466   306.1612  -43.3109   151.12  3  12.47 33.35  38.92  1  2 
     -468   306.1612  -43.3109   151.12  3  20.88 33.35  38.92  2  2 
     -467   353.5685   -0.0726   336.08  1  20.06 20.06  23.09  1  1 
     -470   274.9451  -23.0663     3.20  1  20.92 62.70  70.80  1  3 
   -21326   274.9451  -23.0663     3.20  1  20.85 62.70  70.80  2  3 
   -11043   274.9451  -23.0663     3.20  1  20.93 62.70  70.80  3  3 
     -471   108.4894   -0.0020    29.75  3  11.15 18.95  24.52  1  2 
   -34796   108.4894   -0.0020    29.75  3   7.81 18.95  24.52  2  2 
     -473   108.6198   -9.5779     1.05  3  10.57 22.60  28.17  1  2 
     -477   108.6198   -9.5779     1.05  3  12.03 22.60  28.17  2  2 
     -476   319.7451  -10.4679     7.54  3   7.05 33.07  43.70  1  4 
   -15815   319.7451  -10.4679     7.54  3   7.69 33.07  43.70  2  4 
   -15816   319.7451  -10.4679     7.54  3   7.64 33.07  43.70  3  4 
    -7155   319.7451  -10.4679     7.54  3  10.69 33.07  43.70  4  4 
     -478    69.6152  -48.7077   207.94  2  18.85 34.49  40.06  1  2 
     -480    69.6152  -48.7077   207.94  2  15.64 34.49  40.06  2  2 
     -479   146.7454  -38.4242   191.48  3  17.01 17.01  20.05  1  1 
     -481   347.1008  -22.0061   347.16  2  17.77 35.51  41.08  1  2 
     -483   347.1008  -22.0061   347.16  2  17.74 35.51  41.08  2  2 
     -482   267.7749  -49.1455   166.02  2  17.22 17.22  20.25  1  1 
     -484   354.7536  -41.6310   160.68  3  15.09 15.09  18.12  1  1 
     -485    71.4566  -26.6261   169.83  1  20.07 20.07  23.10  1  1 
     -487   285.2267  -52.7737   202.75  1  20.39 40.73  46.30  1  2 
   -29058   285.2267  -52.7737   202.75  1  20.34 40.73  46.30  2  2 
     -488    42.5048  -25.0203   173.01  3  17.25 32.60  38.17  1  2 
     -492    42.5048  -25.0203   173.01  3  15.35 32.60  38.17  2  2 
     -489   131.3330   18.8675   343.79  1  20.98 62.87  70.97  1  3 
   -15137   131.3330   18.8675   343.79  1  20.91 62.87  70.97  2  3 
   -12819   131.3330   18.8675   343.79  1  20.99 62.87  70.97  3  3 
     -490    82.9236  -67.8571   168.51  1  20.73 41.39  46.96  1  2 
   -19052    82.9236  -67.8571   168.51  1  20.66 41.39  46.96  2  2 
     -491   206.5022   -4.7714    23.54  1  20.00 20.00  23.04  1  1 
     -494    75.6096  -72.8631   194.77  1  20.48 20.48  23.51  1  1 
     -495   133.3962   22.2713   336.08  4   9.85  9.85  12.89  1  1 
     -496   331.7390   -6.1454   359.42  2  18.41 33.67  39.23  1  2 
     -498   331.7390   -6.1454   359.42  2  15.25 33.67  39.23  2  2 
     -499    90.6928  -65.6069   207.75  1  20.76 20.76  23.79  1  1 
     -500   358.6190  -19.6989   344.52  1  20.01 20.01  23.05  1  1 
     -501   111.8614   -3.8390   358.01  2  17.67 17.67  20.71  1  1 
     -502   152.2126  -24.8299   161.05  3  16.41 33.42  41.52  1  3 
     -503   152.2126  -24.8299   161.05  3   9.91 33.42  41.52  2  3 
   -24782   152.2126  -24.8299   161.05  3   7.11 33.42  41.52  3  3 
     -504    93.7100  -29.1051   207.55  4   5.02  5.02   8.05  1  1 
     -505   178.5945  -34.1764   156.90  3   7.07 41.91  52.54  1  4 
     -507   178.5945  -34.1764   156.90  3  10.54 41.91  52.54  2  4 
     -506   178.5945  -34.1764   156.90  3   7.30 41.91  52.54  3  4 
     -509   178.5945  -34.1764   156.90  3  16.99 41.91  52.54  4  4 
     -508   339.9338  -46.6308   176.40  3  11.14 11.14  14.17  1  1 
     -510    50.6701  -35.5291   187.58  2  18.14 38.71  44.27  1  2 
     -512    50.6701  -35.5291   187.58  2  20.56 38.71  44.27  2  2 
     -511   172.1837  -30.4139   187.80  1  20.04 20.04  23.07  1  1 
     -513   244.6869   -3.8076     2.61  3  13.94 20.95  26.51  1  2 
     -514   244.6869   -3.8076     2.61  3   7.01 20.95  26.51  2  2 
     -516   296.0361  -39.0459   178.73  3   9.95  9.95  12.99  1  1 
     -517     6.8585  -75.4289   173.13  1  20.97 20.97  24.00  1  1 
     -518   244.1421   -5.2258    23.38  1  20.63 20.63  23.66  1  1 
     -519   341.4530  -33.9130   154.05  1  20.90 20.90  23.93  1  1 
     -520   185.2701  -57.1679   208.05  3   7.17 41.18  49.28  1  3 
     -521   185.2701  -57.1679   208.05  3  20.54 41.18  49.28  2  3 
     -523   185.2701  -57.1679   208.05  3  13.48 41.18  49.28  3  3 
     -524   348.0619   -0.1586     7.55  2  18.84 18.84  21.87  1  1 
     -525   313.5881  -56.9714   159.38  4   4.23 46.02  69.32  1  9 
   -37160   313.5881  -56.9714   159.38  4   4.13 46.02  69.32  2  9 
   -10676   313.5881  -56.9714   159.38  4   4.33 46.02  69.32  3  9 
     -365   313.5881  -56.9714   159.38  4   4.09 46.02  69.32  4  9 
   -37159   313.5881  -56.9714   159.38  4   4.44 46.02  69.32  5  9 
   -21027   313.5881  -56.9714   159.38  4   4.02 46.02  69.32  6  9 
   -18668   313.5881  -56.9714   159.38  4   4.65 46.02  69.32  7  9 
   -35248   313.5881  -56.9714   159.38  4   9.75 46.02  69.32  8  9 
   -12152   313.5881  -56.9714   159.38  4   6.39 46.02  69.32  9  9 
     -527   147.9239  -46.2305   173.26  3   8.27  8.27  11.30  1  1 
     -528   133.7994  -58.5107   188.43  1  20.41 20.41  23.45  1  1 
     -530   246.0397  -27.3954   189.94  2  16.25 50.04  58.14  1  3 
    -8407   246.0397  -27.3954   189.94  2  18.70 50.04  58.14  2  3 
    -8408   246.0397  -27.3954   189.94  2  15.10 50.04  58.14  3  3 
     -531   315.9185   -9.8797     7.17  1  20.05 20.05  23.08  1  1 
     -532    22.5687  -11.5227    10.46  1  20.03 20.03  23.06  1  1 
     -536   348.4807  -70.1080   173.51  2  20.88 20.88  23.92  1  1 
     -537   321.7993  -53.9322   195.35  3   7.30  7.30  10.34  1  1 
     -538     9.5595  -44.1500   158.51  1  20.93 20.93  23.96  1  1 
     -539   340.2830  -32.4126   179.78  1  20.37 20.37  23.40  1  1 
     -540   134.0507   24.4520    26.62  4   9.86  9.86  12.89  1  1 
     -541   173.0680  -49.6824   179.89  3   7.12 16.69  22.25  1  2 
   -24120   173.0680  -49.6824   179.89  3   9.57 16.69  22.25  2  2 
     -542   245.0907  -26.2766   208.04  2  16.85 57.97  66.07  1  3 
     -543   245.0907  -26.2766   208.04  2  20.98 57.97  66.07  2  3 
     -544   245.0907  -26.2766   208.04  2  20.14 57.97  66.07  3  3 
     -545    66.0899  -43.4709   181.05  2  15.50 53.09  61.19  1  3 
   -39498    66.0899  -43.4709   181.05  2  18.35 53.09  61.19  2  3 
   -39497    66.0899  -43.4709   181.05  2  19.24 53.09  61.19  3  3 
     -546   299.5998  -60.4520   190.28  1  20.25 20.25  23.29  1  1 
     -547    91.0619  -69.0916   168.51  1  20.79 20.79  23.83  1  1 
     -548   237.7536   -8.9569   349.11  3   7.33 37.31  45.41  1  3 
   -29446   237.7536   -8.9569   349.11  3  10.96 37.31  45.41  2  3 
     -550   237.7536   -8.9569   349.11  3  19.01 37.31  45.41  3  3 
     -551    85.8765  -31.6543   156.78  1  20.09 20.09  23.12  1  1 
     -552   358.8243  -74.8678   171.87  3  17.09 24.10  29.66  1  2 
    -1358   358.8243  -74.8678   171.87  3   7.00 24.10  29.66  2  2 
     -553     9.7462  -44.0470   169.14  1  20.87 62.64  70.74  1  3 
   -33587     9.7462  -44.0470   169.14  1  20.89 62.64  70.74  2  3 
   -13687     9.7462  -44.0470   169.14  1  20.88 62.64  70.74  3  3 
     -554    58.9325  -27.7854   156.24  4   6.94 39.47  57.70  1  7 
   -40765    58.9325  -27.7854   156.24  4   9.98 39.47  57.70  2  7 
   -40763    58.9325  -27.7854   156.24  4   5.44 39.47  57.70  3  7 
   -40768    58.9325  -27.7854   156.24  4   4.66 39.47  57.70  4  7 
   -40767    58.9325  -27.7854   156.24  4   4.08 39.47  57.70  5  7 
   -40766    58.9325  -27.7854   156.24  4   4.25 39.47  57.70  6  7 
   -40764    58.9325  -27.7854   156.24  4   4.11 39.47  57.70  7  7 
     -555   261.0691  -42.7050   201.94  3   9.74  9.74  12.77  1  1 
     -556   169.9563    2.9035    29.51  1  20.92 20.92  23.95  1  1 
     -557   258.1104   -9.8639    20.50  1  20.97 20.97  24.00  1  1 
     -558   124.9767   -1.6131    17.45  4   4.23  4.23   7.26  1  1 
     -559   234.0068  -13.8034     0.67  3   7.00 43.84  54.47  1  4 
     -563   234.0068  -13.8034     0.67  3  10.76 43.84  54.47  2  4 
     -561   234.0068  -13.8034     0.67  3  12.47 43.84  54.47  3  4 
     -560   234.0068  -13.8034     0.67  3  13.61 43.84  54.47  4  4 
     -564    34.6187  -20.2088    23.64  3   7.26 21.78  27.35  1  2 
   -10921    34.6187  -20.2088    23.64  3  14.53 21.78  27.35  2  2 
     -566    34.6665  -29.6598   157.11  3  17.01 48.44  56.54  1  3 
   -35128    34.6665  -29.6598   157.11  3  10.77 48.44  56.54  2  3 
   -35127    34.6665  -29.6598   157.11  3  20.66 48.44  56.54  3  3 
     -567    22.0892   -5.8908    12.81  3  12.85 45.05  58.22  1  5 
   -23951    22.0892   -5.8908    12.81  3   7.61 45.05  58.22  2  5 
   -14730    22.0892   -5.8908    12.81  3   8.99 45.05  58.22  3  5 
   -40829    22.0892   -5.8908    12.81  3   7.43 45.05  58.22  4  5 
     -569    22.0892   -5.8908    12.81  3   8.17 45.05  58.22  5  5 
     -568   165.3635  -20.0185     3.08  3   7.36 38.55  49.18  1  4 
   -23671   165.3635  -20.0185     3.08  3   8.37 38.55  49.18  2  4 
   -12014   165.3635  -20.0185     3.08  3  15.78 38.55  49.18  3  4 
   -23670   165.3635  -20.0185     3.08  3   7.03 38.55  49.18  4  4 
     -570   154.7313    7.2204   354.69  4   9.73  9.73  12.76  1  1 
     -571   332.2051  -41.5200   185.49  3  14.47 14.47  17.50  1  1 
     -572    35.8845   -4.9749   331.04  1  20.81 20.81  23.84  1  1 
     -573   228.6247  -49.1439   161.33  1  20.82 20.82  23.85  1  1 
     -574   221.1570  -12.9405   341.45  1  20.15 20.15  23.19  1  1 
     -576   252.1082   -9.8591   356.77  1  20.98 20.98  24.02  1  1 
     -577   208.0456  -13.7164   336.71  1  20.78 20.78  23.81  1  1 
     -578    69.3104   -1.9931   335.85  1  20.98 20.98  24.02  1  1 
     -579    75.9866  -45.0856   208.61  1  20.14 20.14  23.17  1  1 
     -580    84.5609  -67.2764   162.12  3  19.93 51.20  61.83  1  4 
   -28562    84.5609  -67.2764   162.12  3  14.46 51.20  61.83  2  4 
   -38400    84.5609  -67.2764   162.12  3   7.08 51.20  61.83  3  4 
   -16571    84.5609  -67.2764   162.12  3   9.73 51.20  61.83  4  4 
     -581   296.8571  -17.2830   346.19  3  20.61 42.25  50.35  1  3 
     -585   296.8571  -17.2830   346.19  3  14.62 42.25  50.35  2  3 
     -584   296.8571  -17.2830   346.19  3   7.01 42.25  50.35  3  3 
